118058 28571
81 2774 24
81 2816 24
81 2874 32
81 2886 52
81 2887 40
81 2891 24
81 2895 29
81 2896 42
81 2897 55
81 2898 16
81 2907 26
81 2909 16
81 2920 16
81 2925 42
81 2936 18
81 2943 25
81 2944 40
81 2946 21
81 2952 21
81 2954 48
81 2955 31
81 2956 53
81 2957 36
81 2958 16
81 2959 22
81 2960 37
81 2963 33
81 3094 43
81 3113 20
81 3162 16
81 3187 30
81 3192 18
81 3216 17
81 3277 25
81 3341 29
81 3363 25
81 3510 16
81 3566 17
81 3590 32
81 3643 16
81 3687 23
81 3767 21
81 3882 38
81 3935 24
81 4024 24
81 4357 31
81 4650 30
81 4651 17
81 5150 26
81 5279 21
81 5298 24
81 5415 21
81 5860 30
81 6011 16
81 6117 17
81 6571 18
81 6998 18
81 7132 29
81 7136 59
81 7153 26
81 7222 19
81 7542 26
81 8164 16
81 8345 17
81 8629 19
81 8652 18
81 8653 26
81 8669 39
81 8753 17
81 8761 18
81 8789 16
81 8910 21
81 8936 19
81 8937 23
81 8951 49
81 8981 18
81 8983 23
81 8986 22
81 9082 29
81 9169 26
81 9189 30
81 9384 20
81 9428 18
81 9441 28
81 9526 19
81 9661 24
81 9746 25
81 10047 19
81 10242 17
81 10267 24
81 10336 18
81 10570 18
81 10626 17
81 11078 38
81 11352 20
81 11662 17
81 11712 16
81 11724 24
81 11797 19
81 11982 22
81 12062 22
81 12159 23
81 12176 32
81 12187 28
81 12212 19
81 12347 19
81 12380 17
81 12396 16
81 12406 17
81 12413 16
81 12745 17
81 12761 39
81 12821 16
81 12831 22
81 12851 35
81 12905 39
81 12910 17
81 12948 16
81 12949 31
81 13177 24
81 13608 21
81 13943 34
81 13964 23
81 13999 22
81 14026 26
81 14196 20
81 14215 16
81 14251 16
81 14271 17
81 14284 30
81 14326 37
81 14353 18
81 14356 28
81 14364 18
81 14376 32
81 14379 20
81 14591 29
81 14597 18
81 14752 24
81 14787 20
81 14788 16
81 14898 21
81 14938 19
81 15011 18
81 15189 17
81 15204 21
81 15216 16
81 15232 19
81 15554 24
81 15684 23
81 15695 22
81 16154 23
81 16155 18
81 16264 24
81 16302 20
81 16349 16
81 16405 17
81 16974 16
81 17414 16
81 18097 18
81 18305 18
81 20988 16
81 23195 18
82 438 20
82 2652 18
82 2664 16
82 2886 16
82 2897 16
82 12905 17
85 236 17
85 2751 17
85 2954 17
85 2956 16
86 101 21
86 236 21
86 327 27
86 438 23
86 669 25
86 1801 17
86 2549 20
86 2562 16
86 2652 25
86 2664 23
86 2676 16
86 2690 16
86 2874 17
86 2886 20
86 2887 16
86 2897 18
86 2925 18
86 2956 21
86 2960 16
86 3094 16
86 3341 17
86 3590 20
86 3882 19
86 4650 20
86 7136 18
86 8951 19
86 9441 16
86 11078 19
86 12176 16
86 12905 22
86 13177 16
88 91 16
88 2655 17
91 92 27
91 101 75
91 114 17
91 169 16
91 234 20
91 236 37
91 240 17
91 314 34
91 327 32
91 427 23
91 438 57
91 448 18
91 669 37
91 674 18
91 692 17
91 702 23
91 787 16
91 947 24
91 950 22
91 1049 20
91 1134 44
91 1441 16
91 1558 22
91 1719 19
91 1801 24
91 1904 20
91 1913 22
91 2204 25
91 2263 16
91 2344 16
91 2524 30
91 2549 51
91 2552 34
91 2553 27
91 2559 16
91 2562 36
91 2563 20
91 2570 22
91 2573 20
91 2574 20
91 2579 16
91 2581 20
91 2583 21
91 2587 22
91 2602 39
91 2606 28
91 2615 22
91 2617 25
91 2629 20
91 2639 20
91 2642 31
91 2652 65
91 2655 28
91 2664 62
91 2679 19
91 2685 17
91 2686 17
91 2689 18
91 2690 19
91 2693 26
91 2700 35
91 2701 16
91 2721 24
91 2749 16
91 2751 23
91 2752 30
91 2759 21
91 2760 35
91 2774 25
91 2805 22
91 2816 33
91 2874 38
91 2886 37
91 2887 18
91 2891 22
91 2895 19
91 2896 18
91 2897 29
91 2908 16
91 2909 24
91 2920 19
91 2921 19
91 2925 20
91 2944 21
91 2954 21
91 2955 22
91 2956 30
91 2958 17
91 2960 22
91 2963 19
91 3052 19
91 3086 22
91 3090 19
91 3094 40
91 3107 35
91 3162 19
91 3187 48
91 3190 18
91 3192 24
91 3277 24
91 3341 36
91 3363 23
91 3510 26
91 3590 26
91 3643 21
91 3652 22
91 3687 24
91 3882 34
91 3935 19
91 3955 18
91 3961 21
91 4024 25
91 4317 16
91 4357 18
91 4650 47
91 4651 16
91 5150 26
91 5279 23
91 5298 26
91 5415 21
91 5860 29
91 6096 17
91 6117 17
91 6624 17
91 7136 37
91 7153 19
91 7609 17
91 8164 26
91 8345 24
91 8556 17
91 8643 17
91 8653 23
91 8669 20
91 8756 19
91 8789 17
91 8910 16
91 8936 16
91 8951 24
91 9065 20
91 9189 16
91 9253 20
91 9384 18
91 9441 26
91 9746 36
91 10047 18
91 10122 16
91 10242 27
91 10245 18
91 10267 19
91 10472 20
91 10626 20
91 10973 20
91 11078 18
91 11087 23
91 11352 16
91 11394 18
91 11617 26
91 11724 21
91 12062 17
91 12159 30
91 12176 19
91 12212 21
91 12406 17
91 12413 19
91 12851 27
91 12905 50
91 12949 32
91 13174 20
91 13177 24
91 13608 26
91 13831 18
91 13964 41
91 13978 29
91 13999 35
91 14026 54
91 14085 16
91 14097 16
91 14174 18
91 14196 42
91 14251 22
91 14284 24
91 14326 21
91 14335 19
91 14356 21
91 14376 22
91 14382 18
91 14591 21
91 14787 29
91 14788 27
91 14789 16
91 14898 23
91 15189 17
91 15204 30
91 15216 38
91 15225 19
91 15273 26
91 15302 18
91 15448 19
91 15554 22
91 15684 21
91 16154 23
91 16155 22
91 16175 16
91 16260 19
91 16264 28
91 16349 17
91 16974 21
91 17039 16
91 17604 21
91 17617 21
91 17713 17
91 17802 17
91 17804 22
91 17818 19
91 18176 16
91 18305 21
91 18699 19
91 19429 16
91 20988 29
91 22802 18
91 23053 19
91 23195 22
91 23276 18
91 23295 20
91 23321 16
91 23382 27
91 23429 17
91 23440 28
91 23488 16
91 23564 16
91 24128 17
91 25254 23
91 26959 22
91 27639 17
92 93 17
92 101 43
92 114 24
92 234 22
92 236 27
92 314 27
92 327 35
92 438 40
92 448 22
92 669 67
92 702 30
92 787 25
92 947 21
92 950 23
92 1049 17
92 1134 23
92 1441 19
92 1801 30
92 1904 23
92 2204 27
92 2353 18
92 2524 28
92 2549 28
92 2552 34
92 2562 25
92 2563 19
92 2587 22
92 2602 28
92 2606 20
92 2617 27
92 2646 16
92 2652 38
92 2655 32
92 2664 72
92 2669 17
92 2671 16
92 2689 18
92 2690 21
92 2693 28
92 2700 30
92 2704 18
92 2721 38
92 2751 35
92 2760 23
92 2774 16
92 2874 28
92 2886 40
92 2887 24
92 2895 18
92 2896 19
92 2897 28
92 2909 19
92 2925 25
92 2944 17
92 2954 27
92 2955 19
92 2956 39
92 2957 23
92 2960 22
92 2963 20
92 3090 17
92 3094 31
92 3107 29
92 3113 16
92 3162 19
92 3187 29
92 3341 22
92 3363 17
92 3687 19
92 3882 23
92 4024 24
92 4059 19
92 4357 23
92 4650 33
92 5279 17
92 5860 27
92 6096 18
92 6624 23
92 7132 16
92 7136 42
92 7153 20
92 8556 21
92 8951 22
92 8986 16
92 9169 18
92 9189 16
92 9384 20
92 9425 17
92 9441 17
92 9746 22
92 10267 20
92 10626 18
92 10952 16
92 10973 20
92 11078 20
92 11251 16
92 11352 23
92 11696 17
92 11724 30
92 12062 27
92 12413 22
92 12761 27
92 12851 16
92 12905 42
92 12949 23
92 13177 19
92 13564 18
92 13608 19
92 13831 20
92 13964 19
92 13999 16
92 14026 26
92 14196 17
92 14271 16
92 14284 36
92 14326 29
92 14409 16
92 14434 16
92 14591 19
92 14617 19
92 14695 16
92 14787 27
92 15204 28
92 15206 17
92 15216 20
92 15225 19
92 15554 19
92 15684 16
92 15884 16
92 16154 18
92 16264 26
92 16383 17
92 16550 21
92 16974 16
92 17039 17
92 18002 17
92 18305 19
92 19823 16
92 23053 18
92 23295 16
92 23364 17
92 23440 16
92 32221 17
93 2664 17
101 114 37
101 169 30
101 174 22
101 190 25
101 222 24
101 234 36
101 236 61
101 240 29
101 253 21
101 314 62
101 316 22
101 327 56
101 369 18
101 401 28
101 427 26
101 438 93
101 448 38
101 464 20
101 493 26
101 505 23
101 585 17
101 632 27
101 669 99
101 674 24
101 692 23
101 702 40
101 723 25
101 787 36
101 947 50
101 950 28
101 988 18
101 1049 33
101 1134 83
101 1357 18
101 1384 18
101 1404 24
101 1416 23
101 1441 41
101 1535 19
101 1558 37
101 1603 16
101 1631 21
101 1686 17
101 1719 41
101 1801 53
101 1904 36
101 1908 17
101 1913 32
101 1927 27
101 2091 20
101 2161 19
101 2204 38
101 2263 31
101 2344 16
101 2353 19
101 2467 20
101 2506 17
101 2524 60
101 2538 21
101 2549 95
101 2552 66
101 2553 29
101 2562 54
101 2563 25
101 2570 35
101 2573 19
101 2574 26
101 2579 20
101 2581 31
101 2583 28
101 2587 49
101 2601 18
101 2602 67
101 2605 27
101 2606 40
101 2615 27
101 2617 47
101 2621 24
101 2624 18
101 2629 41
101 2632 29
101 2639 29
101 2642 50
101 2643 21
101 2646 28
101 2648 16
101 2649 19
101 2652 119
101 2655 31
101 2664 101
101 2667 17
101 2669 18
101 2671 33
101 2676 45
101 2677 36
101 2679 30
101 2685 26
101 2686 51
101 2687 46
101 2689 61
101 2690 57
101 2693 73
101 2697 22
101 2700 77
101 2701 17
101 2704 31
101 2718 25
101 2721 50
101 2740 34
101 2743 28
101 2746 28
101 2749 36
101 2751 59
101 2752 42
101 2755 18
101 2757 23
101 2759 42
101 2760 71
101 2763 20
101 2774 36
101 2805 33
101 2816 44
101 2842 18
101 2868 26
101 2874 60
101 2876 16
101 2886 86
101 2887 65
101 2891 42
101 2892 17
101 2893 30
101 2894 25
101 2895 68
101 2896 61
101 2897 64
101 2898 27
101 2900 34
101 2903 26
101 2907 49
101 2908 32
101 2909 52
101 2919 17
101 2920 38
101 2921 53
101 2925 64
101 2926 21
101 2928 20
101 2936 32
101 2943 44
101 2944 66
101 2946 35
101 2952 41
101 2953 20
101 2954 53
101 2955 67
101 2956 84
101 2957 55
101 2958 49
101 2959 29
101 2960 65
101 2962 23
101 2963 53
101 3052 22
101 3086 18
101 3090 25
101 3094 66
101 3107 53
101 3109 39
101 3113 20
101 3127 19
101 3162 36
101 3168 17
101 3186 17
101 3187 52
101 3190 25
101 3192 45
101 3199 16
101 3211 16
101 3216 22
101 3250 17
101 3256 20
101 3277 38
101 3289 23
101 3290 18
101 3341 47
101 3354 17
101 3363 34
101 3397 25
101 3420 16
101 3431 19
101 3510 29
101 3590 31
101 3640 26
101 3643 28
101 3652 29
101 3681 25
101 3687 37
101 3699 17
101 3767 21
101 3813 20
101 3882 57
101 3901 19
101 3909 21
101 3935 24
101 3955 24
101 3961 21
101 4024 47
101 4059 19
101 4076 18
101 4315 18
101 4317 20
101 4342 16
101 4357 21
101 4481 20
101 4486 19
101 4524 19
101 4536 19
101 4650 71
101 4651 23
101 4782 18
101 4786 18
101 4990 16
101 5150 36
101 5279 34
101 5298 37
101 5317 20
101 5415 22
101 5535 18
101 5550 16
101 5563 18
101 5686 20
101 5723 26
101 5733 23
101 5772 19
101 5860 38
101 6011 24
101 6096 29
101 6117 22
101 6278 19
101 6460 18
101 6571 32
101 6624 33
101 6841 23
101 6942 33
101 6946 17
101 6998 24
101 7117 23
101 7132 20
101 7136 54
101 7153 31
101 7222 19
101 7271 16
101 7542 21
101 7605 19
101 7609 20
101 8164 34
101 8313 21
101 8345 31
101 8556 28
101 8581 16
101 8643 19
101 8652 32
101 8653 68
101 8669 35
101 8687 24
101 8708 16
101 8745 24
101 8753 44
101 8755 23
101 8756 36
101 8761 37
101 8787 17
101 8789 35
101 8910 21
101 8934 29
101 8936 25
101 8937 36
101 8946 27
101 8951 46
101 8953 16
101 8970 16
101 8981 20
101 8982 17
101 8983 25
101 8986 40
101 8987 20
101 9041 19
101 9065 25
101 9082 31
101 9159 23
101 9169 27
101 9189 33
101 9199 19
101 9253 31
101 9265 18
101 9300 18
101 9328 16
101 9384 45
101 9425 30
101 9428 17
101 9441 43
101 9526 25
101 9545 30
101 9661 22
101 9693 20
101 9732 16
101 9746 58
101 9779 25
101 9938 18
101 10045 24
101 10047 22
101 10067 17
101 10096 22
101 10122 18
101 10186 25
101 10242 35
101 10245 24
101 10267 35
101 10336 35
101 10466 16
101 10472 26
101 10589 17
101 10626 30
101 10952 23
101 10956 18
101 10973 34
101 11078 32
101 11087 25
101 11267 24
101 11352 32
101 11369 17
101 11394 22
101 11452 20
101 11570 18
101 11584 19
101 11617 35
101 11662 23
101 11696 20
101 11724 34
101 11785 19
101 11797 19
101 11982 29
101 12054 18
101 12062 32
101 12077 24
101 12121 18
101 12143 19
101 12156 16
101 12159 43
101 12176 25
101 12187 20
101 12212 27
101 12347 19
101 12361 19
101 12396 20
101 12406 30
101 12413 31
101 12575 23
101 12589 22
101 12731 22
101 12741 16
101 12745 27
101 12761 42
101 12821 24
101 12831 16
101 12851 49
101 12905 105
101 12910 22
101 12914 29
101 12918 22
101 12919 28
101 12948 19
101 12949 47
101 13131 18
101 13161 21
101 13166 26
101 13174 18
101 13177 39
101 13299 17
101 13564 19
101 13608 39
101 13831 29
101 13924 16
101 13943 24
101 13964 45
101 13971 25
101 13974 19
101 13978 33
101 13999 43
101 14005 16
101 14009 19
101 14026 60
101 14085 17
101 14097 16
101 14110 18
101 14112 22
101 14174 18
101 14177 16
101 14196 53
101 14197 19
101 14251 28
101 14279 21
101 14284 47
101 14326 21
101 14335 21
101 14353 20
101 14356 28
101 14364 19
101 14376 28
101 14379 21
101 14409 17
101 14434 16
101 14449 16
101 14516 16
101 14591 28
101 14597 25
101 14695 21
101 14752 41
101 14755 20
101 14758 16
101 14785 18
101 14787 36
101 14788 38
101 14898 31
101 14938 25
101 15014 20
101 15107 17
101 15109 16
101 15110 18
101 15187 20
101 15189 18
101 15204 37
101 15206 28
101 15216 51
101 15225 25
101 15232 19
101 15258 16
101 15273 36
101 15302 20
101 15305 19
101 15394 16
101 15404 20
101 15448 20
101 15470 19
101 15526 16
101 15554 34
101 15612 16
101 15684 32
101 15695 18
101 15715 17
101 15769 18
101 15884 18
101 15908 17
101 15949 28
101 15993 16
101 16044 20
101 16154 34
101 16155 35
101 16169 20
101 16175 21
101 16236 17
101 16260 28
101 16264 67
101 16302 22
101 16349 29
101 16383 17
101 16405 34
101 16409 19
101 16478 19
101 16550 23
101 16612 20
101 16662 21
101 16743 17
101 16744 17
101 16891 23
101 16969 16
101 16974 32
101 17039 27
101 17296 22
101 17381 28
101 17414 16
101 17603 20
101 17604 22
101 17607 16
101 17617 19
101 17624 17
101 17651 18
101 17660 18
101 17713 26
101 17755 18
101 17765 16
101 17771 16
101 17794 18
101 17802 19
101 17804 22
101 17818 18
101 17834 19
101 17966 22
101 18002 27
101 18015 22
101 18097 30
101 18176 27
101 18179 31
101 18297 18
101 18305 37
101 18475 18
101 18699 22
101 18894 25
101 19261 21
101 19329 19
101 19429 25
101 19696 16
101 19766 22
101 19823 25
101 20023 26
101 20653 16
101 20926 16
101 20988 32
101 21493 16
101 21524 17
101 21662 19
101 22009 16
101 22255 18
101 23053 20
101 23195 28
101 23276 17
101 23295 22
101 23321 16
101 23382 32
101 23429 34
101 23440 32
101 23488 17
101 23502 17
101 23564 16
101 23714 21
101 23797 18
101 24046 16
101 24117 18
101 24128 24
101 24244 16
101 24414 18
101 24620 18
101 25013 16
101 25254 60
101 25453 18
101 25462 30
101 25477 17
101 25561 16
101 25586 16
101 26185 18
101 26279 22
101 26409 16
101 26416 28
101 26561 17
101 26959 28
101 27639 31
101 27671 22
101 28433 18
101 28571 17
101 29887 26
101 30179 17
101 30485 25
101 31343 17
101 31655 19
101 32221 20
101 34557 17
101 34688 20
101 35677 22
101 36509 17
101 39359 35
101 41174 19
101 45198 16
101 46458 18
101 50229 18
101 70366 17
101 82531 16
101 82860 19
101 83307 17
114 236 51
114 240 20
114 327 42
114 401 17
114 427 16
114 438 46
114 448 16
114 493 17
114 669 45
114 947 22
114 1049 27
114 1134 31
114 1801 24
114 1927 22
114 2524 18
114 2549 35
114 2552 23
114 2562 27
114 2570 16
114 2583 18
114 2587 32
114 2602 27
114 2605 20
114 2606 19
114 2615 23
114 2617 18
114 2629 22
114 2632 19
114 2642 38
114 2646 16
114 2649 24
114 2652 52
114 2655 20
114 2664 42
114 2671 20
114 2676 22
114 2677 18
114 2685 24
114 2686 24
114 2687 23
114 2689 20
114 2690 24
114 2693 29
114 2704 28
114 2718 16
114 2746 20
114 2749 29
114 2751 28
114 2757 17
114 2760 32
114 2774 26
114 2805 17
114 2816 24
114 2868 27
114 2874 22
114 2886 37
114 2887 32
114 2891 17
114 2893 17
114 2895 28
114 2896 29
114 2897 30
114 2900 16
114 2907 19
114 2920 17
114 2925 33
114 2943 21
114 2944 30
114 2946 18
114 2954 32
114 2955 27
114 2956 39
114 2957 27
114 2958 17
114 2959 17
114 2960 26
114 3094 36
114 3113 16
114 3187 30
114 3192 21
114 3199 18
114 3277 21
114 3341 28
114 3363 24
114 3510 18
114 3590 37
114 3643 19
114 3687 23
114 3813 17
114 3882 47
114 4650 26
114 5150 19
114 5317 20
114 5415 16
114 6571 19
114 7136 28
114 7153 17
114 7222 18
114 8652 17
114 8653 20
114 8669 40
114 8753 21
114 8934 21
114 8937 16
114 8946 25
114 8951 45
114 8981 17
114 8983 23
114 8986 34
114 9003 16
114 9065 18
114 9169 20
114 9253 17
114 9384 18
114 9425 16
114 9428 25
114 9441 17
114 9526 21
114 9746 27
114 10045 16
114 10067 17
114 10122 17
114 10242 18
114 11078 25
114 11452 16
114 11617 17
114 11797 19
114 12062 24
114 12159 26
114 12176 33
114 12761 17
114 12821 19
114 12851 21
114 12905 27
114 12949 21
114 13177 20
114 13964 19
114 13999 20
114 14026 20
114 14196 20
114 14197 17
114 14326 18
125 2664 17
125 4650 16
132 236 19
132 438 20
132 669 27
132 2549 18
132 2602 19
132 2652 27
132 2664 29
132 2693 16
132 2721 19
132 2760 19
132 2874 16
132 2886 21
132 2891 17
132 2897 20
132 2956 19
132 3094 21
132 3882 19
132 4650 18
132 12905 17
132 13608 19
157 236 19
157 314 16
157 327 19
157 669 33
157 2587 16
157 2652 21
157 2655 18
157 2664 25
157 2671 16
157 3094 17
157 13177 16
161 314 16
165 2664 19
165 14326 19
169 236 22
169 314 17
169 327 18
169 438 30
169 669 19
169 787 18
169 1134 25
169 1631 18
169 1719 16
169 2524 18
169 2549 28
169 2552 21
169 2562 19
169 2574 23
169 2583 16
169 2587 19
169 2602 24
169 2606 20
169 2617 16
169 2652 38
169 2664 25
169 2676 16
169 2686 17
169 2687 17
169 2689 17
169 2690 19
169 2693 24
169 2721 16
169 2751 16
169 2752 18
169 2760 28
169 2816 18
169 2874 20
169 2886 23
169 2887 20
169 2895 21
169 2896 22
169 2897 26
169 2907 17
169 2909 18
169 2925 20
169 2943 17
169 2944 22
169 2955 21
169 2956 28
169 2957 20
169 2958 21
169 2960 19
169 3094 28
169 3187 17
169 3192 21
169 3882 20
169 4024 21
169 4650 25
169 5150 18
169 8164 19
169 8753 17
169 9253 17
169 9746 26
169 11078 17
169 11724 18
169 12905 16
169 12949 23
169 13177 21
169 13608 18
169 13999 19
169 14787 16
169 14788 18
169 15216 18
169 16264 16
169 18305 17
169 20988 17
169 23382 16
169 26416 16
170 947 19
170 2655 18
170 2664 24
174 314 21
174 25462 20
190 669 17
190 2563 17
190 2655 16
190 2664 21
190 2700 16
190 7136 22
190 11724 18
190 12905 18
222 438 18
222 1134 16
222 1801 16
222 2549 16
222 2652 16
222 2956 16
222 12905 18
222 16264 16
234 236 29
234 314 42
234 427 24
234 438 30
234 493 16
234 505 17
234 585 17
234 669 26
234 674 20
234 692 19
234 702 30
234 787 25
234 1049 20
234 1134 27
234 1631 18
234 1719 18
234 1801 20
234 1913 16
234 2204 22
234 2524 25
234 2549 29
234 2562 17
234 2574 16
234 2583 18
234 2587 20
234 2605 17
234 2629 17
234 2652 48
234 2664 34
234 2686 16
234 2687 16
234 2689 18
234 2690 16
234 2693 18
234 2700 16
234 2721 16
234 2749 16
234 2752 20
234 2760 27
234 2805 17
234 2874 23
234 2886 30
234 2887 20
234 2891 16
234 2895 20
234 2896 18
234 2897 21
234 2907 16
234 2909 22
234 2920 19
234 2921 18
234 2925 20
234 2944 17
234 2955 20
234 2956 30
234 2958 17
234 2960 20
234 2963 17
234 3090 17
234 3094 32
234 3107 24
234 3127 16
234 3162 20
234 3187 20
234 3192 22
234 3640 16
234 3687 28
234 3882 23
234 3955 17
234 4024 17
234 4650 32
234 5150 21
234 5279 16
234 8653 17
234 8987 16
234 9384 21
234 9746 18
234 10267 16
234 10973 19
234 11352 21
234 11617 18
234 11724 17
234 11982 16
234 12589 17
234 12905 28
234 12949 17
234 13177 20
234 13608 16
234 13831 19
234 14026 23
234 14752 19
234 14787 17
234 15204 17
234 15216 25
234 16155 16
234 16264 17
234 16974 17
234 17713 16
234 18002 19
234 18179 17
234 19823 20
234 20988 17
234 23382 16
234 23440 17
234 25254 23
236 240 28
236 253 23
236 268 16
236 302 16
236 314 36
236 327 61
236 369 18
236 401 32
236 427 31
236 438 88
236 448 19
236 464 20
236 493 33
236 505 19
236 534 16
236 632 27
236 645 16
236 669 90
236 674 25
236 702 39
236 723 20
236 787 37
236 947 35
236 950 26
236 1049 41
236 1134 55
236 1199 21
236 1416 24
236 1441 27
236 1471 17
236 1558 22
236 1631 27
236 1719 23
236 1801 42
236 1904 24
236 1913 24
236 1927 26
236 2204 26
236 2263 30
236 2353 24
236 2467 16
236 2524 41
236 2549 80
236 2552 55
236 2553 40
236 2562 57
236 2563 25
236 2570 33
236 2573 20
236 2574 30
236 2579 20
236 2581 30
236 2583 40
236 2587 64
236 2601 25
236 2602 68
236 2605 36
236 2606 36
236 2615 35
236 2617 47
236 2621 22
236 2624 21
236 2629 34
236 2630 18
236 2632 41
236 2639 30
236 2641 17
236 2642 57
236 2643 24
236 2646 35
236 2648 20
236 2649 33
236 2652 116
236 2655 34
236 2659 16
236 2660 18
236 2661 16
236 2664 71
236 2669 19
236 2671 38
236 2676 47
236 2677 49
236 2679 25
236 2685 29
236 2686 51
236 2687 54
236 2689 62
236 2690 64
236 2693 80
236 2697 27
236 2700 30
236 2701 16
236 2704 38
236 2718 23
236 2721 35
236 2740 35
236 2743 18
236 2746 32
236 2748 18
236 2749 46
236 2751 55
236 2752 34
236 2755 17
236 2757 18
236 2760 75
236 2763 36
236 2774 38
236 2805 32
236 2816 36
236 2857 17
236 2868 29
236 2874 50
236 2886 94
236 2887 67
236 2891 40
236 2893 36
236 2894 26
236 2895 57
236 2896 63
236 2897 62
236 2898 27
236 2900 39
236 2903 21
236 2907 43
236 2908 26
236 2909 37
236 2920 36
236 2921 35
236 2925 69
236 2926 16
236 2936 24
236 2943 51
236 2944 63
236 2946 36
236 2952 43
236 2953 21
236 2954 70
236 2955 51
236 2956 100
236 2957 68
236 2958 41
236 2959 31
236 2960 63
236 2962 17
236 2963 49
236 3052 27
236 3090 17
236 3094 65
236 3103 19
236 3107 30
236 3109 19
236 3113 28
236 3162 26
236 3186 18
236 3187 47
236 3190 22
236 3192 41
236 3199 20
236 3211 16
236 3216 23
236 3250 19
236 3256 23
236 3277 35
236 3289 24
236 3290 19
236 3294 19
236 3303 17
236 3341 45
236 3354 17
236 3363 41
236 3397 19
236 3420 25
236 3423 17
236 3431 21
236 3510 27
236 3523 17
236 3561 17
236 3566 21
236 3590 43
236 3640 39
236 3643 24
236 3644 19
236 3652 26
236 3681 28
236 3687 42
236 3699 18
236 3767 22
236 3795 17
236 3813 19
236 3882 70
236 3898 17
236 3901 23
236 3909 21
236 3935 25
236 3948 17
236 3955 19
236 3961 16
236 4015 17
236 4024 34
236 4099 17
236 4210 16
236 4245 19
236 4315 17
236 4342 17
236 4357 28
236 4481 21
236 4486 20
236 4518 23
236 4536 19
236 4545 20
236 4637 17
236 4646 18
236 4650 52
236 4651 24
236 4686 17
236 4714 16
236 4786 18
236 4883 17
236 4971 17
236 4990 20
236 5150 37
236 5243 16
236 5262 25
236 5272 17
236 5279 30
236 5298 37
236 5317 31
236 5337 18
236 5339 17
236 5354 16
236 5415 36
236 5550 17
236 5563 19
236 5628 20
236 5723 19
236 5733 17
236 5860 28
236 5887 19
236 6011 18
236 6096 20
236 6097 17
236 6117 23
236 6278 23
236 6367 16
236 6460 21
236 6571 31
236 6624 24
236 6841 22
236 6942 33
236 6998 21
236 7117 16
236 7132 29
236 7136 35
236 7153 30
236 7222 25
236 7271 18
236 7542 36
236 7609 17
236 8158 16
236 8164 30
236 8223 21
236 8313 21
236 8345 32
236 8556 20
236 8629 22
236 8652 30
236 8653 44
236 8669 56
236 8708 22
236 8745 23
236 8753 39
236 8755 20
236 8756 25
236 8761 33
236 8787 19
236 8789 24
236 8910 19
236 8934 34
236 8936 31
236 8937 34
236 8946 33
236 8951 57
236 8953 16
236 8981 17
236 8983 30
236 8986 44
236 9003 21
236 9041 20
236 9065 20
236 9082 30
236 9159 29
236 9169 28
236 9189 38
236 9253 25
236 9265 17
236 9300 16
236 9384 27
236 9425 28
236 9428 30
236 9441 33
236 9526 28
236 9545 23
236 9661 23
236 9693 23
236 9732 28
236 9746 44
236 9779 20
236 9938 16
236 10004 20
236 10045 20
236 10047 19
236 10067 21
236 10087 17
236 10096 19
236 10122 22
236 10129 17
236 10152 16
236 10242 29
236 10245 24
236 10267 34
236 10336 28
236 10383 17
236 10472 17
236 10504 16
236 10570 19
236 10589 17
236 10626 17
236 10952 22
236 10973 24
236 11078 36
236 11087 20
236 11238 19
236 11241 20
236 11352 26
236 11369 18
236 11394 16
236 11452 22
236 11570 20
236 11617 28
236 11657 20
236 11662 19
236 11696 19
236 11720 17
236 11724 26
236 11735 16
236 11762 18
236 11785 19
236 11797 26
236 11814 18
236 11982 26
236 12054 19
236 12062 33
236 12077 21
236 12156 16
236 12159 37
236 12176 33
236 12187 31
236 12212 19
